destination,year,month,avg_temp_max_c,avg_temp_min_c,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours_daily,weather_suitability_score,season,is_peak_national
Yala,2021,5,32.6,25.9,29.2,61.1,4,68.6,8.2,0.9183,southwest_monsoon,0
Yala,2021,6,31.7,25.1,28.4,39.1,4,72.6,9.0,0.9547,southwest_monsoon,0
Yala,2021,7,31.1,24.5,27.8,54.8,4,70.3,8.4,0.9281,southwest_monsoon,0
Yala,2021,8,31.6,24.5,28.1,57.7,3,71.3,8.4,0.9256,southwest_monsoon,0
Yala,2021,9,31.4,24.2,27.8,94.2,6,73.2,7.7,0.8784,southwest_monsoon,0
Yala,2021,10,31.0,23.4,27.2,216.1,12,79.7,7.4,0.7637,northeast_monsoon,0
Yala,2021,11,29.6,22.6,26.1,282.7,13,74.6,7.8,0.7129,northeast_monsoon,0
Yala,2021,12,29.5,22.4,25.9,184.2,9,73.5,8.4,0.8131,dry_season,1
Yala,2022,1,31.3,22.8,27.1,76.0,5,73.7,8.9,0.9198,dry_season,1
Yala,2022,2,31.9,23.1,27.5,51.9,3,72.1,9.0,0.9433,dry_season,1
Yala,2022,3,33.5,24.5,29.0,66.2,4,69.1,8.9,0.9285,dry_season,1
Yala,2022,4,32.8,25.5,29.1,111.3,7,67.8,8.5,0.88,dry_season,1
Yala,2022,5,32.2,25.7,29.0,64.6,4,72.9,8.3,0.9173,southwest_monsoon,0
Yala,2022,6,31.2,24.9,28.0,37.2,3,72.5,8.3,0.9417,southwest_monsoon,0
Yala,2022,7,31.3,24.7,28.0,46.3,4,71.6,8.3,0.9336,southwest_monsoon,0
Yala,2022,8,31.3,24.4,27.9,55.7,4,69.6,8.5,0.9294,southwest_monsoon,0
Yala,2022,9,31.6,24.4,28.0,93.6,6,73.1,8.2,0.8894,southwest_monsoon,0
Yala,2022,10,30.1,23.0,26.6,281.4,11,76.8,6.9,0.6951,northeast_monsoon,0
Yala,2022,11,30.1,22.9,26.5,358.9,13,72.7,7.0,0.6283,northeast_monsoon,0
Yala,2022,12,30.2,22.8,26.5,149.8,8,76.1,8.8,0.8521,dry_season,1
Yala,2023,1,31.6,23.0,27.3,65.4,5,69.0,8.4,0.9187,dry_season,1
Yala,2023,2,32.6,23.5,28.1,54.1,3,68.5,9.6,0.9519,dry_season,1
Yala,2023,3,33.5,24.5,29.0,68.6,4,64.1,8.9,0.9264,dry_season,1
Yala,2023,4,33.1,25.7,29.4,118.4,6,71.3,8.7,0.8779,dry_season,1
Yala,2023,5,33.0,26.2,29.6,72.5,4,73.7,8.7,0.9187,southwest_monsoon,0
Yala,2023,6,32.5,25.6,29.1,38.1,3,72.7,8.7,0.9493,southwest_monsoon,0
Yala,2023,7,30.6,24.4,27.5,36.3,3,70.4,8.8,0.953,southwest_monsoon,0
Yala,2023,8,31.3,24.5,27.9,58.4,3,69.2,8.9,0.9355,southwest_monsoon,0
Yala,2023,9,32.0,24.6,28.3,109.3,6,70.2,8.5,0.8818,southwest_monsoon,0
Yala,2023,10,30.5,23.3,26.9,193.2,12,76.7,7.6,0.7883,northeast_monsoon,0
Yala,2023,11,30.4,23.1,26.8,325.3,12,78.6,7.1,0.6603,northeast_monsoon,0
Yala,2023,12,30.2,22.8,26.5,123.1,7,73.4,8.6,0.8716,dry_season,1
Yala,2024,1,31.4,22.9,27.1,73.3,5,74.8,9.0,0.9243,dry_season,1
Yala,2024,2,31.9,23.1,27.5,68.1,3,63.9,9.4,0.9374,dry_season,1
Yala,2024,3,33.4,24.4,28.9,79.4,5,65.1,9.2,0.9231,dry_season,1
Yala,2024,4,34.3,26.3,30.3,96.8,6,67.3,8.7,0.8971,dry_season,1
Yala,2024,5,32.9,26.1,29.5,64.5,5,70.9,8.8,0.9279,southwest_monsoon,0
Yala,2024,6,32.0,25.4,28.7,38.9,5,70.2,8.7,0.9486,southwest_monsoon,0
Yala,2024,7,31.3,24.8,28.1,44.1,3,70.8,8.4,0.9376,southwest_monsoon,0
Yala,2024,8,31.4,24.5,27.9,44.0,3,69.3,8.7,0.944,southwest_monsoon,0
Yala,2024,9,32.1,24.6,28.4,83.8,6,74.3,7.7,0.8876,southwest_monsoon,0
Yala,2024,10,30.1,23.0,26.6,269.8,10,78.6,7.7,0.7223,northeast_monsoon,0
Yala,2024,11,30.4,23.0,26.7,311.3,16,77.2,8.0,0.6917,northeast_monsoon,0
Yala,2024,12,30.1,22.8,26.5,137.3,9,73.4,8.3,0.8527,dry_season,1
Pinnawala,2015,1,29.5,19.2,24.4,99.2,8,75.7,7.9,0.8781,dry_season,1
Pinnawala,2015,2,32.0,20.6,26.3,46.7,5,71.0,8.5,0.9374,dry_season,1
Pinnawala,2015,3,32.8,22.0,27.4,144.7,8,69.1,7.9,0.8377,dry_season,1
Pinnawala,2015,4,32.6,23.2,27.9,253.3,16,72.7,6.8,0.718,dry_season,1
Pinnawala,2015,5,31.5,23.7,27.6,254.3,19,76.5,6.5,0.7108,southwest_monsoon,0
Pinnawala,2015,6,30.1,23.0,26.6,209.3,15,85.1,6.6,0.7529,southwest_monsoon,0
Pinnawala,2015,7,30.8,23.0,26.9,153.6,13,79.9,6.1,0.7919,southwest_monsoon,0
Pinnawala,2015,8,29.6,22.3,26.0,122.8,11,79.5,6.9,0.8361,southwest_monsoon,0
Pinnawala,2015,9,29.7,22.1,25.9,224.9,14,79.6,6.2,0.7306,southwest_monsoon,0
Pinnawala,2015,10,29.8,22.1,26.0,354.0,17,81.4,5.9,0.6095,northeast_monsoon,0
Pinnawala,2015,11,30.0,21.4,25.7,395.1,19,80.8,6.4,0.5835,northeast_monsoon,0
Pinnawala,2015,12,30.2,20.2,25.2,211.8,13,77.3,6.5,0.7486,dry_season,1
Pinnawala,2016,1,30.3,19.6,25.0,94.9,9,72.8,7.7,0.8777,dry_season,1
Pinnawala,2016,2,31.8,20.5,26.1,74.0,6,70.5,8.3,0.909,dry_season,1
Pinnawala,2016,3,32.7,21.9,27.3,150.0,9,71.3,7.7,0.8288,dry_season,1
Pinnawala,2016,4,32.9,23.4,28.1,211.1,16,74.0,7.7,0.7745,dry_season,1
Pinnawala,2016,5,31.1,23.5,27.3,241.0,17,77.4,6.7,0.7268,southwest_monsoon,0
Pinnawala,2016,6,30.7,23.3,27.0,169.1,17,81.6,5.4,0.7634,southwest_monsoon,0
Pinnawala,2016,7,30.1,22.7,26.4,159.8,15,79.5,7.0,0.8053,southwest_monsoon,0
Pinnawala,2016,8,29.8,22.3,26.1,134.1,15,77.0,6.7,0.8219,southwest_monsoon,0
Pinnawala,2016,9,30.2,22.3,26.2,241.9,15,81.1,6.3,0.7176,southwest_monsoon,0
Pinnawala,2016,10,29.5,21.9,25.7,422.7,15,78.8,6.2,0.5548,northeast_monsoon,0
Pinnawala,2016,11,29.1,20.9,25.0,421.5,17,80.9,5.9,0.5495,northeast_monsoon,0
Pinnawala,2016,12,29.6,19.9,24.8,217.1,13,75.8,6.8,0.7502,dry_season,1
Pinnawala,2017,1,30.4,19.6,25.0,86.0,8,72.5,7.8,0.8878,dry_season,1
Pinnawala,2017,2,31.4,20.4,25.9,68.4,5,70.8,8.0,0.9076,dry_season,1
Pinnawala,2017,3,32.3,21.8,27.0,148.7,8,72.7,8.4,0.8447,dry_season,1
Pinnawala,2017,4,32.4,23.2,27.8,230.3,15,74.8,7.1,0.7448,dry_season,1
Pinnawala,2017,5,31.2,23.5,27.4,226.4,17,80.1,6.0,0.7251,southwest_monsoon,0
Pinnawala,2017,6,30.8,23.3,27.1,196.1,15,83.3,5.6,0.7436,southwest_monsoon,0
Pinnawala,2017,7,29.9,22.6,26.2,153.6,14,79.1,5.9,0.7877,southwest_monsoon,0
Pinnawala,2017,8,30.7,22.8,26.8,131.5,12,78.9,6.4,0.8178,southwest_monsoon,0
Pinnawala,2017,9,29.9,22.2,26.0,187.6,14,80.3,6.2,0.7638,southwest_monsoon,0
Pinnawala,2017,10,29.9,22.1,26.0,360.7,17,77.5,5.9,0.6036,northeast_monsoon,0
Pinnawala,2017,11,28.1,20.4,24.2,367.0,15,79.4,5.9,0.598,northeast_monsoon,0
Pinnawala,2017,12,30.4,20.3,25.4,201.0,12,77.7,7.1,0.7708,dry_season,1
Pinnawala,2018,1,30.4,19.7,25.0,88.8,7,70.9,7.5,0.879,dry_season,1
Pinnawala,2018,2,31.7,20.5,26.1,65.8,4,68.8,8.9,0.9289,dry_season,1
Pinnawala,2018,3,33.2,22.2,27.7,127.8,8,68.8,8.1,0.8569,dry_season,1
Pinnawala,2018,4,33.1,23.5,28.3,205.1,13,71.6,7.3,0.7714,dry_season,1
Pinnawala,2018,5,32.0,24.0,28.0,262.6,14,80.6,7.1,0.7161,southwest_monsoon,0
Pinnawala,2018,6,30.1,23.0,26.6,190.7,12,80.6,6.2,0.761,southwest_monsoon,0
Pinnawala,2018,7,30.0,22.7,26.4,130.1,14,79.7,6.3,0.817,southwest_monsoon,0
Pinnawala,2018,8,30.5,22.7,26.6,114.8,10,82.2,6.5,0.8348,southwest_monsoon,0
Pinnawala,2018,9,30.7,22.6,26.6,206.1,12,79.6,5.9,0.741,southwest_monsoon,0
Pinnawala,2018,10,29.5,22.0,25.8,243.4,16,79.7,5.7,0.7036,northeast_monsoon,0
Pinnawala,2018,11,29.4,21.1,25.2,301.4,14,84.3,6.2,0.6626,northeast_monsoon,0
Pinnawala,2018,12,30.3,20.3,25.3,202.7,9,74.6,7.5,0.7777,dry_season,1
Pinnawala,2019,1,30.1,19.5,24.8,102.7,7,73.1,7.6,0.8687,dry_season,1
Pinnawala,2019,2,31.4,20.4,25.9,74.7,5,71.4,8.5,0.9125,dry_season,1
Pinnawala,2019,3,32.5,21.9,27.2,135.6,10,68.9,8.2,0.8521,dry_season,1
Pinnawala,2019,4,32.7,23.3,28.0,208.3,15,78.1,7.1,0.7643,dry_season,1
Pinnawala,2019,5,31.7,23.8,27.8,294.4,16,79.2,6.6,0.6773,southwest_monsoon,0
Pinnawala,2019,6,30.5,23.2,26.9,218.7,17,80.4,5.9,0.7298,southwest_monsoon,0
Pinnawala,2019,7,30.1,22.7,26.4,136.3,17,80.6,6.1,0.8073,southwest_monsoon,0
Pinnawala,2019,8,30.3,22.6,26.5,156.4,11,83.4,6.1,0.7894,southwest_monsoon,0
Pinnawala,2019,9,30.5,22.5,26.5,215.0,15,81.1,5.7,0.7289,southwest_monsoon,0
Pinnawala,2019,10,29.6,22.0,25.8,337.7,17,78.8,5.8,0.6219,northeast_monsoon,0
Pinnawala,2019,11,30.2,21.5,25.9,417.1,16,79.7,6.2,0.5598,northeast_monsoon,0
Pinnawala,2019,12,29.5,19.9,24.7,192.2,13,78.9,7.0,0.7765,dry_season,1
Pinnawala,2020,1,30.8,19.8,25.3,98.5,9,75.9,7.5,0.8703,dry_season,1
Pinnawala,2020,2,30.9,20.1,25.5,82.9,7,72.8,9.1,0.9179,dry_season,1
Pinnawala,2020,3,32.8,22.0,27.4,164.3,12,71.3,7.8,0.8182,dry_season,1
Pinnawala,2020,4,32.5,23.2,27.9,286.3,15,74.2,7.0,0.6929,dry_season,1
Pinnawala,2020,5,31.0,23.4,27.2,304.8,21,79.1,5.9,0.6533,southwest_monsoon,0
Pinnawala,2020,6,30.2,23.0,26.6,201.8,19,82.1,5.8,0.7427,southwest_monsoon,0
Pinnawala,2020,7,29.7,22.5,26.1,152.9,14,80.1,6.4,0.7988,southwest_monsoon,0
Pinnawala,2020,8,30.2,22.6,26.4,140.8,12,76.2,6.8,0.818,southwest_monsoon,0
Pinnawala,2020,9,30.2,22.3,26.2,286.7,19,79.6,6.7,0.6862,southwest_monsoon,0
Pinnawala,2020,10,29.2,21.8,25.5,262.9,18,83.6,5.7,0.6863,northeast_monsoon,0
Pinnawala,2020,11,29.9,21.3,25.6,411.1,16,80.5,6.0,0.5609,northeast_monsoon,0
Pinnawala,2020,12,30.0,20.1,25.1,226.4,13,77.9,6.8,0.7419,dry_season,1
Pinnawala,2021,1,29.9,19.4,24.6,76.5,8,77.2,8.0,0.9004,dry_season,1
Pinnawala,2021,2,31.5,20.4,25.9,65.0,6,68.5,8.4,0.9191,dry_season,1
Pinnawala,2021,3,32.2,21.7,27.0,142.9,10,73.0,8.3,0.8477,dry_season,1
Pinnawala,2021,4,32.1,23.0,27.6,265.9,12,70.5,6.9,0.7089,dry_season,1
Pinnawala,2021,5,31.1,23.5,27.3,249.7,17,76.6,6.6,0.717,southwest_monsoon,0
Pinnawala,2021,6,30.1,23.0,26.6,191.9,14,79.5,5.4,0.7431,southwest_monsoon,0
Pinnawala,2021,7,30.5,22.9,26.7,155.9,12,82.4,6.4,0.7962,southwest_monsoon,0
Pinnawala,2021,8,30.6,22.7,26.6,92.4,12,81.3,6.3,0.8505,southwest_monsoon,0
Pinnawala,2021,9,30.0,22.2,26.1,203.4,14,82.4,5.9,0.7434,southwest_monsoon,0
Pinnawala,2021,10,29.5,21.9,25.7,366.9,15,82.6,5.7,0.5939,northeast_monsoon,0
Pinnawala,2021,11,29.9,21.3,25.6,395.1,15,81.6,5.9,0.573,northeast_monsoon,0
Pinnawala,2021,12,29.6,19.9,24.8,168.7,10,80.6,7.2,0.8016,dry_season,1
Pinnawala,2022,1,31.2,20.1,25.6,86.2,7,75.5,8.2,0.896,dry_season,1
Pinnawala,2022,2,32.2,20.8,26.5,67.6,4,69.8,8.3,0.9146,dry_season,1
Pinnawala,2022,3,33.2,22.2,27.7,139.7,9,66.0,8.2,0.8485,dry_season,1
Pinnawala,2022,4,32.4,23.2,27.8,203.0,14,78.0,7.1,0.769,dry_season,1
Pinnawala,2022,5,31.6,23.8,27.7,246.3,16,77.3,6.3,0.7137,southwest_monsoon,0
Pinnawala,2022,6,30.6,23.3,27.0,201.4,16,81.9,6.0,0.7473,southwest_monsoon,0
Pinnawala,2022,7,29.5,22.4,25.9,156.1,12,77.8,6.0,0.7876,southwest_monsoon,0
Pinnawala,2022,8,30.6,22.8,26.7,112.6,12,77.1,6.0,0.8262,southwest_monsoon,0
Pinnawala,2022,9,30.7,22.6,26.6,206.6,16,77.3,6.4,0.7511,southwest_monsoon,0
Pinnawala,2022,10,30.1,22.3,26.2,301.3,16,80.3,6.0,0.6585,northeast_monsoon,0
Pinnawala,2022,11,29.6,21.2,25.4,295.3,16,81.8,6.6,0.6765,northeast_monsoon,0
Pinnawala,2022,12,29.8,20.0,24.9,169.7,11,74.9,6.8,0.7923,dry_season,1
Pinnawala,2023,1,31.5,20.3,25.9,63.6,8,75.2,7.9,0.9098,dry_season,1
Pinnawala,2023,2,31.9,20.7,26.3,54.5,5,73.0,8.0,0.92,dry_season,1
Pinnawala,2023,3,32.9,22.1,27.5,101.7,8,69.8,7.3,0.8633,dry_season,1
Pinnawala,2023,4,33.4,23.7,28.5,213.8,12,72.8,7.3,0.7636,dry_season,1
Pinnawala,2023,5,32.4,24.2,28.3,243.1,14,77.3,5.8,0.706,southwest_monsoon,0
Pinnawala,2023,6,30.6,23.3,27.0,191.5,14,83.6,5.9,0.754,southwest_monsoon,0
Pinnawala,2023,7,30.1,22.8,26.5,166.6,12,79.4,6.0,0.7782,southwest_monsoon,0
Pinnawala,2023,8,30.6,22.8,26.7,114.4,10,77.8,6.6,0.8373,southwest_monsoon,0
Pinnawala,2023,9,31.8,23.2,27.5,177.6,10,79.4,6.3,0.7748,southwest_monsoon,0
Pinnawala,2023,10,30.2,22.4,26.3,309.2,14,78.7,5.1,0.6325,northeast_monsoon,0
Pinnawala,2023,11,30.1,21.5,25.8,280.3,14,77.9,6.0,0.6772,northeast_monsoon,0
Pinnawala,2023,12,29.9,20.1,25.0,148.2,11,74.4,6.6,0.8072,dry_season,1
Pinnawala,2024,1,30.6,19.8,25.2,93.9,7,74.5,7.6,0.8765,dry_season,1
Pinnawala,2024,2,32.1,20.8,26.5,60.5,5,69.2,8.4,0.9231,dry_season,1
Pinnawala,2024,3,33.0,22.2,27.6,120.6,9,70.2,7.9,0.8591,dry_season,1
Pinnawala,2024,4,33.1,23.6,28.4,196.0,15,76.4,7.0,0.7731,dry_season,1
Pinnawala,2024,5,31.1,23.6,27.4,265.4,17,74.0,6.5,0.7009,southwest_monsoon,0
Pinnawala,2024,6,30.9,23.5,27.2,242.1,15,80.0,5.9,0.709,southwest_monsoon,0
Pinnawala,2024,7,31.0,23.2,27.1,172.4,15,78.7,6.4,0.7815,southwest_monsoon,0
Pinnawala,2024,8,30.4,22.7,26.5,122.7,14,82.2,6.7,0.832,southwest_monsoon,0
Pinnawala,2024,9,30.1,22.4,26.2,221.0,15,78.7,6.3,0.7362,southwest_monsoon,0
Pinnawala,2024,10,31.4,22.9,27.1,282.7,17,85.2,5.6,0.6666,northeast_monsoon,0
Pinnawala,2024,11,29.6,21.2,25.4,353.7,16,79.3,6.6,0.6245,northeast_monsoon,0
Pinnawala,2024,12,30.2,20.3,25.2,203.9,13,77.6,7.4,0.7745,dry_season,1
Adams Peak,2015,1,14.8,7.0,10.9,156.2,16,82.0,4.9,0.4843,dry_season,1
Adams Peak,2015,2,16.0,7.6,11.8,134.0,12,76.6,5.1,0.5083,dry_season,1
Adams Peak,2015,3,16.9,8.6,12.8,162.9,14,73.2,5.6,0.4931,dry_season,1
Adams Peak,2015,4,17.3,10.4,13.9,331.4,21,82.0,3.8,0.3054,dry_season,1
Adams Peak,2015,5,17.5,11.6,14.6,438.7,24,90.5,2.9,0.1911,southwest_monsoon,0
Adams Peak,2015,6,16.1,11.1,13.6,526.7,24,89.4,2.8,0.1789,southwest_monsoon,0
Adams Peak,2015,7,15.4,10.5,12.9,460.3,22,88.0,2.6,0.1747,southwest_monsoon,0
Adams Peak,2015,8,15.3,10.5,12.9,508.4,19,91.7,3.1,0.1853,southwest_monsoon,0
Adams Peak,2015,9,16.4,11.0,13.7,372.9,23,93.2,3.0,0.2517,southwest_monsoon,0
Adams Peak,2015,10,15.0,10.0,12.5,439.3,26,90.0,3.1,0.1948,northeast_monsoon,0
Adams Peak,2015,11,14.5,9.2,11.8,546.5,21,89.1,3.5,0.1937,northeast_monsoon,0
Adams Peak,2015,12,13.7,7.4,10.6,301.2,18,84.9,4.1,0.3386,dry_season,1
Adams Peak,2016,1,14.6,6.9,10.8,179.8,17,83.5,5.0,0.4654,dry_season,1
Adams Peak,2016,2,15.6,7.4,11.5,114.8,13,79.0,5.6,0.5359,dry_season,1
Adams Peak,2016,3,16.8,8.5,12.7,158.0,17,75.5,6.0,0.5059,dry_season,1
Adams Peak,2016,4,17.8,10.7,14.2,323.7,20,83.4,4.7,0.3312,dry_season,1
Adams Peak,2016,5,17.0,11.3,14.2,475.8,25,88.2,3.8,0.2,southwest_monsoon,0
Adams Peak,2016,6,15.7,10.9,13.3,603.5,26,89.5,2.8,0.1789,southwest_monsoon,0
Adams Peak,2016,7,14.5,10.1,12.3,477.7,26,91.2,2.6,0.1747,southwest_monsoon,0
Adams Peak,2016,8,15.0,10.3,12.7,341.4,27,90.9,3.7,0.2944,southwest_monsoon,0
Adams Peak,2016,9,16.4,11.0,13.7,380.6,21,90.5,3.7,0.2596,southwest_monsoon,0
Adams Peak,2016,10,14.6,9.8,12.2,558.7,25,91.4,3.0,0.1832,northeast_monsoon,0
Adams Peak,2016,11,14.6,9.3,11.9,488.2,26,87.7,3.1,0.1853,northeast_monsoon,0
Adams Peak,2016,12,14.5,7.8,11.2,340.3,22,89.1,3.7,0.2954,dry_season,1
Adams Peak,2017,1,14.9,7.1,11.0,158.5,15,82.4,5.1,0.4865,dry_season,1
Adams Peak,2017,2,15.1,7.1,11.1,112.0,12,80.1,5.7,0.5404,dry_season,1
Adams Peak,2017,3,16.8,8.6,12.7,141.3,14,77.4,6.0,0.5207,dry_season,1
Adams Peak,2017,4,17.8,10.7,14.2,262.0,17,78.7,5.1,0.3945,dry_season,1
Adams Peak,2017,5,16.9,11.3,14.1,331.7,20,89.2,3.3,0.2946,southwest_monsoon,0
Adams Peak,2017,6,15.5,10.9,13.2,615.1,27,90.6,3.2,0.1874,southwest_monsoon,0
Adams Peak,2017,7,15.2,10.4,12.8,426.7,22,92.4,2.9,0.2018,southwest_monsoon,0
Adams Peak,2017,8,16.3,11.0,13.7,459.5,21,90.2,2.6,0.1747,southwest_monsoon,0
Adams Peak,2017,9,15.8,10.7,13.2,358.3,18,88.1,3.2,0.2689,southwest_monsoon,0
Adams Peak,2017,10,15.6,10.3,12.9,446.1,20,93.5,3.1,0.1887,northeast_monsoon,0
Adams Peak,2017,11,14.5,9.3,11.9,461.6,21,89.3,3.4,0.1916,northeast_monsoon,0
Adams Peak,2017,12,14.5,7.8,11.2,301.5,18,84.7,4.4,0.3446,dry_season,1
Adams Peak,2018,1,15.8,7.5,11.7,155.1,15,81.3,4.5,0.4769,dry_season,1
Adams Peak,2018,2,15.6,7.5,11.6,88.4,13,79.2,5.5,0.5572,dry_season,1
Adams Peak,2018,3,16.2,8.3,12.2,162.8,12,78.4,5.7,0.4953,dry_season,1
Adams Peak,2018,4,17.6,10.6,14.1,258.2,16,77.3,5.0,0.3958,dry_season,1
Adams Peak,2018,5,17.2,11.5,14.3,407.0,21,87.2,3.9,0.2403,southwest_monsoon,0
Adams Peak,2018,6,16.3,11.3,13.8,530.8,26,91.4,2.6,0.1747,southwest_monsoon,0
Adams Peak,2018,7,15.2,10.5,12.8,502.0,21,91.0,2.6,0.1747,southwest_monsoon,0
Adams Peak,2018,8,15.3,10.5,12.9,470.3,22,90.0,3.3,0.1895,southwest_monsoon,0
Adams Peak,2018,9,16.3,11.0,13.7,387.2,20,88.1,3.1,0.2411,southwest_monsoon,0
Adams Peak,2018,10,15.6,10.4,13.0,475.8,24,87.5,2.7,0.1768,northeast_monsoon,0
Adams Peak,2018,11,14.7,9.4,12.1,501.5,21,89.5,3.4,0.1916,northeast_monsoon,0
Adams Peak,2018,12,14.5,7.8,11.2,208.1,20,83.7,4.1,0.4213,dry_season,1
Adams Peak,2019,1,14.7,6.9,10.8,146.4,16,83.0,4.8,0.4909,dry_season,1
Adams Peak,2019,2,15.7,7.4,11.6,127.5,12,77.5,5.3,0.5182,dry_season,1
Adams Peak,2019,3,17.3,8.8,13.1,144.6,16,75.0,5.7,0.5115,dry_season,1
Adams Peak,2019,4,17.6,10.6,14.1,288.2,18,84.4,5.4,0.3775,dry_season,1
Adams Peak,2019,5,16.6,11.2,13.9,407.3,21,87.5,3.3,0.2274,southwest_monsoon,0
Adams Peak,2019,6,15.5,10.9,13.2,530.7,28,92.9,3.1,0.1853,southwest_monsoon,0
Adams Peak,2019,7,15.3,10.5,12.9,559.1,23,91.7,2.8,0.1789,southwest_monsoon,0
Adams Peak,2019,8,14.8,10.3,12.6,404.3,28,90.8,3.5,0.2343,southwest_monsoon,0
Adams Peak,2019,9,16.2,10.9,13.6,403.5,24,91.1,2.7,0.2182,southwest_monsoon,0
Adams Peak,2019,10,15.3,10.2,12.8,522.2,22,88.5,3.2,0.1874,northeast_monsoon,0
Adams Peak,2019,11,14.4,9.2,11.8,507.3,22,87.6,3.0,0.1832,northeast_monsoon,0
Adams Peak,2019,12,14.2,7.7,10.9,235.1,21,85.3,4.2,0.3994,dry_season,1
Adams Peak,2020,1,15.3,7.2,11.2,193.4,18,82.0,5.0,0.4534,dry_season,1
Adams Peak,2020,2,15.8,7.5,11.7,118.4,14,75.7,5.0,0.52,dry_season,1
Adams Peak,2020,3,16.6,8.4,12.5,170.2,13,77.3,5.4,0.4824,dry_season,1
Adams Peak,2020,4,18.1,10.8,14.5,283.4,17,85.2,5.0,0.3734,dry_season,1
Adams Peak,2020,5,16.8,11.3,14.1,500.8,25,88.5,2.9,0.1811,southwest_monsoon,0
Adams Peak,2020,6,15.7,10.9,13.3,584.4,28,91.1,2.5,0.1726,southwest_monsoon,0
Adams Peak,2020,7,15.6,10.6,13.1,551.6,28,87.8,2.8,0.1789,southwest_monsoon,0
Adams Peak,2020,8,14.7,10.2,12.4,553.1,20,93.7,2.8,0.1789,southwest_monsoon,0
Adams Peak,2020,9,15.1,10.4,12.8,452.5,17,89.5,3.1,0.1853,southwest_monsoon,0
Adams Peak,2020,10,15.4,10.2,12.8,597.0,25,91.4,3.2,0.1874,northeast_monsoon,0
Adams Peak,2020,11,14.4,9.2,11.8,444.2,21,91.0,2.9,0.1862,northeast_monsoon,0
Adams Peak,2020,12,13.6,7.3,10.4,314.8,20,87.7,4.1,0.3265,dry_season,1
Adams Peak,2021,1,14.4,6.8,10.6,160.3,16,86.6,4.8,0.4786,dry_season,1
Adams Peak,2021,2,14.8,7.0,10.9,128.4,11,81.3,5.8,0.528,dry_season,1
Adams Peak,2021,3,16.2,8.2,12.2,142.9,15,74.8,5.0,0.4982,dry_season,1
Adams Peak,2021,4,17.8,10.7,14.2,287.0,19,80.5,4.5,0.3596,dry_season,1
Adams Peak,2021,5,16.5,11.1,13.8,589.0,17,86.3,3.4,0.1916,southwest_monsoon,0
Adams Peak,2021,6,15.1,10.6,12.8,617.0,26,90.3,2.9,0.1811,southwest_monsoon,0
Adams Peak,2021,7,14.8,10.2,12.5,503.9,26,91.7,2.9,0.1811,southwest_monsoon,0
Adams Peak,2021,8,15.3,10.5,12.9,464.0,23,90.7,3.5,0.1937,southwest_monsoon,0
Adams Peak,2021,9,16.1,10.8,13.5,364.9,19,90.4,2.8,0.2546,southwest_monsoon,0
Adams Peak,2021,10,14.4,9.7,12.1,541.4,26,88.7,2.9,0.1811,northeast_monsoon,0
Adams Peak,2021,11,14.5,9.2,11.8,543.4,21,89.4,3.7,0.1979,northeast_monsoon,0
Adams Peak,2021,12,14.2,7.6,10.9,285.2,20,81.2,4.1,0.3528,dry_season,1
Adams Peak,2022,1,14.7,7.0,10.8,149.7,17,84.4,4.9,0.4901,dry_season,1
Adams Peak,2022,2,15.6,7.4,11.5,122.3,12,81.6,5.4,0.525,dry_season,1
Adams Peak,2022,3,17.7,9.0,13.3,146.9,11,77.6,5.3,0.501,dry_season,1
Adams Peak,2022,4,17.5,10.6,14.1,252.7,16,80.9,4.2,0.3838,dry_season,1
Adams Peak,2022,5,17.3,11.5,14.4,389.2,21,86.4,3.8,0.254,southwest_monsoon,0
Adams Peak,2022,6,16.0,11.1,13.6,659.9,23,87.9,2.9,0.1811,southwest_monsoon,0
Adams Peak,2022,7,15.1,10.4,12.8,515.9,19,89.3,2.8,0.1789,southwest_monsoon,0
Adams Peak,2022,8,16.0,10.9,13.4,488.2,23,87.6,2.9,0.1811,southwest_monsoon,0
Adams Peak,2022,9,16.5,11.1,13.8,388.4,17,91.4,3.4,0.2463,southwest_monsoon,0
Adams Peak,2022,10,15.4,10.3,12.9,537.9,22,88.8,3.2,0.1874,northeast_monsoon,0
Adams Peak,2022,11,15.2,9.6,12.4,452.4,19,86.0,3.0,0.1832,northeast_monsoon,0
Adams Peak,2022,12,14.2,7.7,10.9,294.1,16,86.6,4.3,0.3491,dry_season,1
Adams Peak,2023,1,14.8,7.1,10.9,134.9,15,78.8,4.7,0.499,dry_season,1
Adams Peak,2023,2,15.6,7.4,11.5,79.8,12,77.0,5.5,0.5649,dry_season,1
Adams Peak,2023,3,17.2,8.8,13.0,150.4,12,78.4,5.7,0.5063,dry_season,1
Adams Peak,2023,4,17.7,10.7,14.2,305.6,17,76.8,5.2,0.3578,dry_season,1
Adams Peak,2023,5,17.2,11.5,14.3,422.7,22,89.2,3.4,0.2158,southwest_monsoon,0
Adams Peak,2023,6,15.8,11.1,13.4,503.3,22,89.9,2.5,0.1726,southwest_monsoon,0
Adams Peak,2023,7,15.9,10.9,13.4,590.6,17,90.5,2.5,0.1726,southwest_monsoon,0
Adams Peak,2023,8,15.0,10.4,12.7,393.2,23,90.4,3.4,0.2421,southwest_monsoon,0
